,estimated_f2b,departure_time,log_likelihood,trips_number,gradient,asymptotic_confidence
43,0.04046395111083985,2020-04-02 07:55:48,-420.68863747046123,75,0.005624941339036016,3.0377887296290275e-05
44,0.01360485076904297,2020-04-02 07:57:36,-382.2013737847952,68,0.028152846110429897,2.124410300846519e-05
45,0.017918769836425784,2020-04-02 07:59:23,-283.1494470487222,50,0.003558506917239246,1.8360738927349532e-05
46,0.0,2020-04-02 08:01:39,-307.60052931073335,50,-34.68723920337705,0.0005721112760799338
47,0.03173131370544433,2020-04-02 08:08:07,-955.7333953694614,172,0.005796980025029264,1.751788910237256e-06
48,0.4728085784912109,2020-04-02 08:13:26,-1197.7805205579828,202,0.008205352658149812,7.928996577840395e-06
49,0.052372959136962896,2020-04-02 08:14:57,-983.4978562001285,165,0.0031887289094061355,4.319893466295303e-06
50,0.10778700256347656,2020-04-02 08:17:15,-832.5817210885424,138,0.0020645711812674605,1.838250469362485e-05
51,0.0,2020-04-02 08:19:15,-605.2169566763246,103,-15.761827459836873,1.8916425951780273e-05
52,0.5056126556396483,2020-04-02 08:24:36,-1343.5149530089889,240,0.0016352348475014988,7.736561663214895e-06
53,0.04213692855834961,2020-04-02 08:26:08,-1363.5713662735302,243,-0.0022420045561162283,2.363734046934449e-06
54,0.21014730834960937,2020-04-02 08:27:51,-968.564716966095,169,0.0011537032112419743,2.7818567492342527e-05
55,0.0030296516418457037,2020-04-02 08:29:45,-879.9538045081932,159,-0.004537181245974853,3.7098690961728874e-06
56,0.0,2020-04-02 08:32:14,-955.1735863285377,170,-87.70657694947104,6.115373465997996e-05
57,0.057449054718017575,2020-04-02 08:36:03,-873.1659908903689,162,0.0018412022986695753,4.6440203041691574e-06
58,0.34057095336914067,2020-04-02 08:38:01,-785.8549658351474,140,0.001558823354472028,3.217845048765752e-05
59,0.0,2020-04-02 08:39:41,-908.5822057905222,160,-51.94275269822229,6.144625401657177e-05
60,0.1553163299560547,2020-04-02 08:41:45,-1010.3834085688372,180,-0.00376668996833492,1.6857420869259743e-05
61,0.0,2020-04-02 08:43:20,-682.7289576282438,123,-42.18369758872894,5.303696218254989e-05
62,0.008507795333862304,2020-04-02 08:45:47,-815.5436898577015,147,0.007737367612588253,1.3955787929356175e-06
