,estimated_f2b,log_likelihood,trips_number,gradient,hessian_eigenvalues,asymptotic_confidence
264,0.08466931343078614,-113.77202542755447,20.0,-9.699294106990664e-05,-164.86195415851688,8.476563792233363e-07
265,0.04229264259338379,-181.8451504272019,29.0,-8.749327036161603e-05,-261.09486032544817,3.115597819538791e-07
266,0.0,-168.28034041469266,28.0,-7.524102087161069,-141.21209197962395,4.594669669820089e-07
267,0.0,-121.77122923421236,23.0,-19.0930257092631,-12.58631097090194,5.796303923736562e-06
268,0.04035149574279785,-132.5024692490053,24.0,0.0002188162590279763,-20.69616514820378,1.2722461015424563e-06
269,0.0836930751800537,-100.13944194832366,17.0,1.5867126937049334e-05,-7.662379907973522,7.704137080155645e-07
270,0.040793352127075196,-135.53574211895682,25.0,-0.00015263184591352008,-45.00324863058007,1.540438648789214e-06
271,0.0,-85.59140917764685,13.0,-7.88256110693321,-155.7106664445181,1.5623061873913497e-05
272,0.10549510002136231,-115.38775712533071,19.0,0.00016785170275523953,-73.23554845189278,5.978199459680916e-07
273,0.12490468025207518,-76.93958585963462,10.0,-1.677938213291881e-05,-12.999982169210664,1.6380278141517774e-06
274,0.0,-66.36084595987133,13.0,-12.999991084619092,-200.6652311348259,9.227828986413096e-06
275,0.0,-41.27243342854966,9.0,-5.842219555464378,-5.922322520659901,2.0286108585075903e-05
276,0.0,-39.49615670488156,8.0,-3.946215380930229,-3.889454667803085,3.0812515086560544e-05
277,0.12160208702087402,-57.70287101374133,10.0,-4.7172934279970935e-05,-71.13253569661966,1.6864550738299856e-06
278,0.17264027595520015,-102.86553108996323,18.0,-2.7925062318419347e-05,-60.97037408704847,2.089557605094962e-06
279,0.0,-84.7433619519302,15.0,-9.613012230714775,-8.209814361956806,1.4489955005146468e-05
280,0.0,-25.20716178773338,5.0,-3.9999999999061377,-4.0,2.9990403071017273e-05
281,0.0,-19.18156310369696,4.0,-4.0,-4.0,2.9990403071017273e-05
282,0.0,-83.20868393033122,17.0,-15.998690129327759,-16.000001715761222,7.4975999637487195e-06
283,0.0,-14.21071569581159,3.0,-2.9999992609135724,-2.999998521827649,3.9987223797359125e-05
284,0.0,-6.911738213408094,1.0,13.494016483590901,-182.08848085955037,6.588094519782394e-07
285,0.0,-39.366862744643136,7.0,-5.983948506167137,-53.47043734558141,2.0100294441269286e-05
286,0.0,-21.373449886893148,4.0,7.981444729113169,-5.968151522729435,2.2435231760253432e-06
287,0.0,-21.599451369965635,4.0,-2.9966138435956933,-2.993296436357461,4.007674768874119e-05
288,0.0,-45.79698602291127,10.0,-8.999770513969267,-9.000000052663662,1.3329067953567953e-05
289,0.0,-33.937621620308846,4.0,-2.999038061259671,-7.000000000526823,3.998719185971479e-05
290,0.0,-39.79895381938603,8.0,-6.999963944411661,-3.0000009179170393,1.713737318214868e-05
291,0.0,-14.043804277940213,3.0,-2.9999999999868576,-2.9999999999737152,3.998720409504005e-05
292,0.0,-38.93555515168259,8.0,-6.9924689868588,-7.000056716158933,1.7137234332280433e-05
293,0.0,-40.65149568237729,8.0,-7.999999999990285,-7.99999999998057,1.4995201535545056e-05
294,0.0,-18.289641422652124,3.0,-3.0,-19.0,3.99872040946897e-05
295,0.0,-16.490713896990147,3.0,-3.0,-4.0,3.99872040946897e-05
296,0.0,-20.73684705145893,4.0,-4.0,-4.0,2.9990403071017273e-05
297,0.0,-19.168079957398536,4.0,-2.9999639447849136,-4.0,3.99872040773622e-05
298,0.0,-43.0159349832313,8.0,-8.0,-3.0,1.4995201535508637e-05
299,0.0,-24.055486718187115,5.0,-3.9999999999061404,-3.0,2.9990403071017273e-05
300,0.0,-24.49178324197679,4.0,-4.0,-4.0,2.9990403071017273e-05
301,0.0,-18.124861015934073,3.0,-3.0,-3.0,3.99872040946897e-05
302,0.0,-11.986758472482393,2.0,-2.0,-2.0,5.998080614203455e-05
303,0.0,-33.69955945511528,7.0,-7.0,-7.0,1.713737318343844e-05
304,0.0,-14.507043637187493,3.0,-3.0,-3.0,3.99872040946897e-05
