,estimated_f2b,log_likelihood,trips_number,gradient,hessian_eigenvalues,asymptotic_confidence
98,0.0,-350.9210353781485,65.0,-41.44618714637107,-77.27783150110454,1.1885940429569566e-06
99,0.26110974311828605,-242.65235099438627,44.0,-0.00011644883308714604,-260.40502422199586,6.551267219363886e-07
100,0.12120932579040528,-198.67141875482633,36.0,-0.00018825215088047464,-73.56654919607624,3.358299168136782e-07
101,0.024748678207397456,-290.0615658241481,51.0,0.0003424537673049066,-133.47507699437395,5.282865751836987e-08
102,0.0,-208.75752377633114,39.0,-27.779285728671766,-2206.3207604594554,2.421681855723903e-06
103,0.27548895835876464,-122.89723252761962,23.0,-4.679669824528802e-05,-614.3877233207872,1.6091362468076476e-06
104,0.06342621803283692,-178.52279071634658,34.0,0.00010187814640505444,-36.108396198171995,2.795075039653338e-07
105,0.08522068977355954,-174.724183408935,32.0,-7.914437562850374e-05,-54.341781687049966,2.8656074405305994e-07
106,0.0,-165.08311935853533,28.0,-13.017427344589716,-16.322535951934988,5.317911343689988e-06
107,0.08651982307434081,-288.09715173451343,53.0,0.0003943778882895821,-548.6178292040225,2.7173307524566205e-07
108,0.16170716285705566,-219.31865874502307,36.0,-7.417917978718398e-05,-551.1258068295231,9.898952792361707e-07
109,0.1122400188446045,-210.64283110393714,37.0,-0.00011078609777626092,-312.8472789055061,3.7494736005491686e-07
110,0.1834298801422119,-179.79706307426363,30.0,-7.417344901841649e-05,-352.90544477208306,8.051531488609891e-07
111,0.09088173866271972,-195.93012635690488,34.0,4.019228317988026e-05,-326.07545019834834,3.715666365111577e-07
112,0.0787760066986084,-230.90709704303853,41.0,0.00017135594434414259,-305.1502238886324,4.162819132158221e-07
113,0.0,-189.53797509477093,32.0,-6.57719349586654,-91.51813663348351,7.688427332177402e-07
114,0.10350674629211426,-235.3904389188723,41.0,8.603162223372752e-05,-108.78006715864633,3.634553782869859e-07
115,0.08111746788024901,-247.013023502195,44.0,-0.0002133538246258393,-113.43593108232305,4.4088629363927347e-07
116,0.07793572425842285,-334.2554733527348,62.0,0.0002643184902302309,-95.52676863840823,1.424110062395376e-07
117,0.15028120994567873,-198.09077744625844,32.0,-7.53329659286539e-05,-472.406629455109,7.948146937617501e-07
118,0.04372773170471192,-227.27718879070608,37.0,-0.00022418888644830048,-211.08023279448705,1.5940606270739433e-07
119,0.2185064792633057,-262.317181327432,47.0,5.542202203745461e-05,-240.5548502376463,5.112950214004684e-07
120,0.17931155204772947,-245.11296185027226,40.0,0.00010960780713498153,-268.85189470424336,5.590547817636636e-07
121,0.10645434379577634,-214.40769201902344,37.0,-0.00015347019850767835,-28.556209186200928,3.315837768812141e-07
122,0.16277403831481935,-257.12832667188826,42.0,-6.338875884615014e-05,-175.33168564155568,4.942747651644874e-07
123,0.06605280876159668,-276.3312492100348,48.0,-0.000337809931477695,-231.51865058355898,2.047724264978662e-07
124,0.06276909828186034,-275.7814045493974,46.0,0.00013889089328689153,-274.49449537056614,3.1856439401632436e-07
125,0.1848781871795654,-258.92145767555854,45.0,-0.00011580856118381666,-156.41178538058668,5.332703827414019e-07
126,0.021804857254028323,-389.39734557737495,72.0,0.0013255432683618729,-172.66900357096327,3.963313705906791e-08
127,0.20384024620056151,-560.6422182829252,98.0,-9.884768172014474e-05,-176.91084383667888,2.055611361199433e-07
128,0.2713725185394287,-354.05682601144287,56.0,6.94008154487058e-05,-290.49460236127766,6.871117794390386e-07
129,0.06440056800842286,-224.5915465279358,39.0,0.00016865470416660422,-163.97528183875917,2.8164255928836013e-07
130,0.0,-211.63187869008203,39.0,-20.03100703030019,-127.06512487801946,3.0621184985978014e-06
131,0.04785361289978027,-204.88219755193404,37.0,6.985303336950154e-05,-439.19493434120824,1.9909875888679315e-07
132,0.09675049781799316,-331.72026716914485,56.0,0.00019569640095129515,-1476.3665337453988,2.0710073803431884e-07
133,0.0,-174.40275333101832,25.0,-14.342681890818245,-1365.7532578444861,4.918618226302302e-06
134,0.131453218460083,-264.33066791473044,51.0,0.00010200515997427217,-817.9534611367188,2.9724249551965136e-07
135,0.08441061973571777,-263.9480033133529,48.0,-9.484342573751192e-06,-17.777621554030596,3.157524894824709e-07
136,0.18613577842712403,-233.5911798913264,42.0,-0.0001596188276697203,-422.43503812513256,4.844458150128058e-07
137,0.05978373527526855,-277.0732125165012,52.0,0.000448485287222411,-1036.8602722825703,1.466551372571563e-07
138,0.0033715152740478515,-323.0202454175718,58.0,-0.000709505505983248,-596.2502607191399,1.083061223329097e-07
139,0.24033871650695798,-230.40519848876653,39.0,-9.250886532363722e-05,-923.7033255187413,8.587999214929237e-07
140,0.1333528232574463,-364.54509627118625,63.0,-0.0003238048993710052,-1345.5507206963628,2.4579962380069664e-07
141,0.25430439949035644,-288.28607576153837,48.0,-2.177867289037197e-05,-1129.5250172436668,5.948810871856077e-07
142,0.17294051170349117,-277.88864494304613,47.0,-3.2034486614568314e-05,-294.1843579624993,4.888773533669443e-07
143,0.02657464027404785,-345.1856226895975,64.0,0.0013284182628692243,-276.96904082295885,5.92286264622633e-08
144,0.08420857429504394,-331.502513504493,59.0,-7.366705479006086e-05,-719.3705010673522,1.4125436110119523e-07
145,0.09972453117370605,-326.50142685519637,57.0,-0.00014835344829770348,-619.5700366170008,2.7238958722700393e-07
146,0.08791337013244628,-209.065304340203,37.0,2.1054110226570444e-05,-368.51367121005734,4.0273648003620865e-07
147,0.0,-228.93488943335205,40.0,-0.5437695245941558,-95.23938708844472,5.204125920860776e-07
148,0.0616512393951416,-218.69770116027107,41.0,7.360888046870073e-05,-180.4861222788276,1.835811031095077e-07
149,0.06655508995056153,-227.7344340520156,39.0,-0.00022991288543705926,-476.77601921032056,1.52150867164897e-06
150,0.08980353355407714,-399.5387932125214,64.0,0.00012478312077113252,-494.34757800979975,1.896579666416487e-07
151,0.15140662193298338,-328.92522282113185,53.0,-0.0001393023458989806,-162.67075050344926,3.7512787719935945e-07
152,0.07869858741760254,-392.14659781297377,62.0,8.843945058178981e-05,-176.01792585077186,1.546281205168851e-07
153,0.08361376762390135,-315.5561306942188,54.0,4.019547702383691e-05,-44.87560834851291,2.8067468393356565e-07
154,0.07558670997619629,-262.77379821697014,44.0,-0.00019099092114038818,-38.479673708416954,4.132813175646309e-07
155,0.045597124099731434,-373.00276535031367,71.0,-0.0002935091765328135,-321.0898009076953,1.0408641126241803e-07
156,0.11757439613342285,-290.0021085446058,53.0,3.180913873157554e-05,-316.70469813749054,2.2712355042122207e-06
157,0.027394151687622076,-249.66567038088087,49.0,0.0011353054193722848,-217.02967236804616,6.402620589586218e-08
158,0.2058776950836182,-219.0946993384469,38.0,-4.4749862458948186e-05,-197.27729560872874,6.740596297028641e-07
159,0.1545694828033447,-263.1376695337422,46.0,6.155855882750139e-05,-211.7367234820916,4.1193652989817836e-07
160,0.025292501449584955,-425.75167084862295,75.0,0.0009654236866500909,-129.7177509846129,7.752140716455783e-08
161,0.34163901329040525,-414.1715568442445,70.0,-9.503410813027635e-05,-212.29587458998427,6.860560031699299e-07
162,0.03933749198913574,-435.7682696008464,76.0,0.0010335194206163578,-1050.4862366779396,6.498689415701546e-08
163,0.035632696151733395,-328.5220043347599,63.0,1.2751981738112761e-05,-127.43815673069844,8.32445221376911e-08
164,0.044020414352416985,-172.67810752970874,32.0,-0.00011975132624897356,-765.4268819948468,1.6270731161124035e-07
165,0.15444108009338375,-121.82961583861763,21.0,1.5753834968768032e-05,-1109.0319644062997,1.32444007862087e-06
166,0.032981557846069334,-192.5335329140562,34.0,0.00036013942367857377,-66.02049018781949,2.089756229812992e-07
167,0.06227437019348145,-273.3978827580978,50.0,0.0002146158095863715,-537.4133626286905,1.6531081246403413e-07
168,0.08388945579528807,-320.32776728665425,59.0,-2.497490541131242e-05,-1650.5242138843328,2.429691712592559e-07
169,0.15353470802307123,-233.727826041379,41.0,-3.956136659060779e-05,-956.2886000300745,5.193027173564452e-07
170,0.0,-208.01839161788124,37.0,-11.767666558775492,-163.11235968749872,4.954209735445916e-07
171,0.08810786247253416,-186.10741685348492,35.0,6.504717277273225e-06,-176.50528917198525,3.0486121945555064e-07
172,0.07656105995178221,-367.1700307549133,54.0,-0.0003721114061483455,-258.96912543652854,1.7536438941606554e-07
173,0.13871174812316894,-336.1294578948435,53.0,4.595957804766262e-05,-588.7274970023307,2.912308226402512e-07
174,0.22410143852233888,-324.79223216140747,54.0,-6.965754537002766e-05,-498.6400030807081,6.06879744220674e-07
175,0.07783753395080566,-570.5367628455768,101.0,-0.000280624067782842,-286.8283896365758,8.115894005032301e-08
176,0.025938291549682614,-294.0273511155734,51.0,-0.0003950568899704354,-1063.772493823409,9.14394992043459e-08
177,0.10495127677917479,-258.2098694350914,47.0,-0.0001670653972358771,-144.08441791387216,2.9234298273071605e-07
178,0.06085249900817871,-329.7823963375777,59.0,-0.0004963887814621905,-297.8978800142651,1.4322360050185793e-07
179,0.04101428031921387,-219.7233873139553,41.0,0.00036367798778513816,-299.1114830673989,1.4092834599358874e-07
180,0.09449023246765137,-218.5518139283275,43.0,0.00012574214127953045,-1095.8770244265836,3.653776269584552e-07
181,0.028045606613159177,-261.5806842994248,50.0,-0.00045395281390980813,-620.498008272006,8.220547598102831e-08
182,0.1188961887359619,-378.1740850882536,69.0,0.0002547074331769039,-610.5181517539969,2.5633980053244575e-07
183,0.06405312538146973,-509.12526914965946,94.0,0.0006887631005567827,-63.76095002233647,1.1693031145373963e-07
184,0.1115489101409912,-556.643897487915,97.0,0.00028528820586837256,-239.3226968953966,2.1840782581547126e-07
185,0.05478169441223145,-494.4895959646731,92.0,-0.0007124361452883754,-401.9486570799179,8.39841550198315e-08
186,0.030677862167358395,-450.2872602871437,80.0,0.0010411262968450519,-605.1204136191755,5.2979024071352714e-08
187,0.14524518013000487,-437.7059113042701,73.0,7.60526595461608e-05,-3252.9656013398317,2.981594622609872e-07
188,0.18268212318420407,-446.94497203642993,76.0,0.0001720460179031047,-748.2847425421793,3.505013736305254e-07
189,0.13428563117980957,-411.74841113752836,73.0,-0.00018126690251762945,-805.0470838655339,2.4987374528767757e-07
190,0.0841651439666748,-280.5026442509559,45.0,-0.0002507823311722508,-739.2407230299507,3.000112830631204e-07
191,0.19954630851745608,-314.77806444591744,58.0,-7.731016607825936e-05,-584.328065850155,1.3592158840440356e-06
192,0.04896203041076659,-439.1166935309106,81.0,-0.0003747762792589704,-592.4861070882765,1.0872627085508913e-07
193,0.07260512351989747,-399.80333617358264,70.0,-0.0010050808554656497,-541.180354244797,2.2806194457857314e-07
194,0.25463107109069827,-438.8818772974483,76.0,-0.0016881172710705439,-536.5674751118843,4.0524726517046934e-07
195,0.2961731243133545,-422.743374263516,73.0,0.0002897751991432565,-91.09654318689722,6.541316430945385e-07
196,0.21610081672668457,-445.76533136477553,75.0,-0.00010316017613011541,-119.97027267343536,6.845503799097173e-07
197,0.23712109565734862,-380.76896585644556,66.0,-5.626784395706963e-05,-136.18994988372714,4.4599451745743957e-07
198,0.22962275505065916,-458.08209451551676,81.0,-0.000158395618473417,-481.6371160628921,3.365394045909344e-07
199,0.07635523796081542,-589.5759099449215,103.0,-0.0005047081761282435,-339.88052545983044,1.3461449875195323e-07
200,0.20267706871032715,-507.5479289860585,90.0,-0.00014548926433841092,-390.6247649317677,4.024886906126416e-07
201,0.17741572380065912,-581.0868670345014,103.0,9.73260986548985e-05,-457.3262477282014,4.7338450338998e-07
202,0.1021339702606201,-569.7285802987142,102.0,9.219486004474753e-05,-418.65058657579385,2.0660027519804554e-07
203,0.0,-460.07780423809686,84.0,-18.220253721466698,-425.64560201613546,9.582712485895897e-07
204,0.08662745475769043,-559.4765473443599,103.0,7.449432731965189e-05,-324.1681426766029,1.9199905702710867e-07
205,0.06627562522888183,-496.1313509798532,92.0,0.0005513253416382646,-291.4771337898893,1.453976231069787e-07
206,0.06828286170959472,-514.980665379608,96.0,0.0002175147348399964,-177.4510273235353,1.6351909853044957e-07
207,0.10480776786804197,-545.6833605600888,101.0,-2.9911017052957095e-05,-196.71368532919303,2.9381466143498093e-07
208,0.01671029090881348,-686.9760644667421,127.0,0.0008863890335039093,-296.3553344264099,2.6882972660873864e-08
209,0.11549540519714357,-694.8366149408355,124.0,0.00019570837559967913,-249.4805883937348,1.7087431692224434e-07
210,0.23141283988952638,-530.5907670880367,91.0,-0.00011628653075490547,-223.9817764168562,3.881774994979389e-07
211,0.12134716987609864,-628.34553103283,110.0,-0.0001796871311501338,-259.9588919125985,2.4645827030149203e-07
212,0.08850440025329587,-609.8981901499394,104.0,-0.0003763068347018006,-230.76731114516988,2.0281315024813488e-07
213,0.19162877082824709,-532.187547858827,87.0,0.0001864802851516439,-218.63174939143843,3.552350551677181e-07
214,0.15592337608337403,-644.7789509023803,112.0,0.00039211053142085284,-225.09217965267885,1.6830639354835383e-07
215,0.06575634956359863,-525.8853768077871,89.0,-0.00028546849585427104,-245.96645526390162,1.8145395164740318e-07
216,0.03755118370056152,-768.1809025438348,142.0,-0.000612783409603912,-1921.7263521992031,4.558363873101096e-08
217,0.11493647575378418,-579.2118576524075,107.0,-0.00023768843547955498,-1645.6187689033982,2.735305360898274e-07
218,0.034597921371459964,-762.8534192900698,143.0,0.002922232386818102,-881.1322395551804,5.32504859456746e-08
219,0.1352278804779053,-576.7985263185213,100.0,-0.00039794352061064964,-73.51717229500913,2.9629687369910945e-07
220,0.415804796218872,-474.9842373881785,83.0,2.1488485554499448e-05,-145.73312646222934,1.1861965189863608e-06
221,0.07579442024230956,-456.029538553346,80.0,-0.00029380449685678656,-566.5596628327611,2.2242938274212368e-07
222,0.09358574867248534,-502.55725692325575,88.0,-0.0003559610732919438,-481.15817484286777,2.231356455199124e-07
223,0.00633610725402832,-439.3528211411293,77.0,-9.274160534259334e-05,-321.33369222822705,5.996315975885914e-07
224,0.14022992134094237,-605.33473756062,110.0,-6.776926102247671e-05,-294.9766519400245,1.5434974606981913e-07
225,0.0,-564.8491446158798,101.0,-5.745673622576711,-395.32439307273194,2.2656529037973505e-07
226,0.14134022712707517,-628.5169437284499,108.0,0.002428331749065092,-393.51392580187235,2.8494854653545065e-07
227,0.1262793445587158,-564.064866101459,100.0,-0.00012573058789100422,-385.67226159383705,3.9571694803475963e-07
228,0.1024266529083252,-507.6540004526382,92.0,-0.00012323163305614712,-812.8313236143467,2.8020528773377003e-07
229,0.14501481056213378,-500.66290396831226,90.0,1.8125828693207605e-05,-1108.396624238824,6.076715871939727e-07
230,0.01248244285583496,-594.3702414815212,109.0,0.0027045284331317365,-798.6620012736385,1.0051840553454664e-07
231,0.16674508094787593,-520.3576010262315,95.0,-0.00011011378135520782,-640.5116275175268,7.370966776515474e-07
232,0.056477365493774426,-506.1929959797317,89.0,-0.0007896444561470428,-586.5793216433626,1.497794483426584e-07
233,0.3801598262786865,-469.25554862233713,84.0,6.210617830129699e-05,-649.8377116750081,7.877536231976484e-07
